Rank,MovieName,ReleaseYear,EloRating,TimesCompeted,LetterboxdLink
331,The Santa Clause,1994,978,12,https://letterboxd.com/film/the-santa-clause/
332,Ace Ventura: When Nature Calls,1995,977,12,https://letterboxd.com/film/ace-ventura-when-nature-calls/
333,Kung Fu Panda 3,2016,971,12,https://letterboxd.com/film/kung-fu-panda-3/
334,Toy Story 4,2019,970,12,https://letterboxd.com/film/toy-story-4/
335,Jurassic World,2015,970,12,https://letterboxd.com/film/jurassic-world/
336,Arthur Christmas,2011,969,12,https://letterboxd.com/film/arthur-christmas/
337,Dick Tracy,1990,969,12,https://letterboxd.com/film/dick-tracy/
338,"I, Robot",2004,968,12,https://letterboxd.com/film/i-robot/
339,Ace Ventura: Pet Detective,1994,967,12,https://letterboxd.com/film/ace-ventura-pet-detective/
340,The Aristocats,1970,966,12,https://letterboxd.com/film/the-aristocats/
341,A Goofy Movie,1995,966,12,https://letterboxd.com/film/a-goofy-movie/
342,Madagascar: Escape 2 Africa,2008,966,12,https://letterboxd.com/film/madagascar-escape-2-africa/
343,Madagascar 3: Europe's Most Wanted,2012,966,12,https://letterboxd.com/film/madagascar-3-europes-most-wanted/
344,Venom,2018,965,12,https://letterboxd.com/film/venom-2018/
345,Iron Man 3,2013,965,12,https://letterboxd.com/film/iron-man-3/
346,Harry Potter and the Sorcerer's Stone,2001,965,12,https://letterboxd.com/film/harry-potter-and-the-sorcerers-stone/
347,Look Who's Back,2015,964,12,https://letterboxd.com/film/look-whos-back-2015/
348,Brave,2012,964,12,https://letterboxd.com/film/brave-2012/
349,Idiocracy,2006,964,12,https://letterboxd.com/film/idiocracy/
350,The Mask,1994,963,12,https://letterboxd.com/film/the-mask-1994/
351,Lady and the Tramp,1955,962,12,https://letterboxd.com/film/lady-and-the-tramp/
352,Cloudy with a Chance of Meatballs,2009,961,12,https://letterboxd.com/film/cloudy-with-a-chance-of-meatballs/
353,Frozen 2,2019,958,12,https://letterboxd.com/film/frozen-2/
354,The Crucible,1996,958,12,https://letterboxd.com/film/the-crucible/
355,Saw VI,2009,957,12,https://letterboxd.com/film/saw-vi/
356,Spider-Man,2002,956,12,https://letterboxd.com/film/spider-man/
357,A Haunting in Venice,2023,954,12,https://letterboxd.com/film/a-haunting-in-venice/
358,300,2006,954,12,https://letterboxd.com/film/300/
359,Chicken Run,2000,952,12,https://letterboxd.com/film/chicken-run/
360,I'm Totally Fine,2023,951,12,https://letterboxd.com/film/im-totally-fine/
361,The Greatest Showman,2017,950,12,https://letterboxd.com/film/the-greatest-showman/
362,Star Wars: Episode VIII - The Last Jedi,2017,948,12,https://letterboxd.com/film/star-wars-episode-viii-the-last-jedi/
363,Space Jam,1996,948,12,https://letterboxd.com/film/space-jam/
364,Thor,2011,941,12,https://letterboxd.com/film/thor/
365,Peter Pan,1953,941,12,https://letterboxd.com/film/peter-pan/
366,Phineas and Ferb the Movie: Across the 2nd Dimension,2011,940,12,https://letterboxd.com/film/phineas-and-ferb-the-movie-across-the-2nd-dimension/
367,The Book of Life,2014,939,13,https://letterboxd.com/film/the-book-of-life-2014/
368,Minutemen,2008,938,12,https://letterboxd.com/film/minutemen/
369,101 Dalmatians,1996,936,12,https://letterboxd.com/film/101-dalmatians/
370,Charlie and the Chocolate Factory,2005,935,12,https://letterboxd.com/film/charlie-and-the-chocolate-factory/
371,Finding Dory,2016,934,12,https://letterboxd.com/film/finding-dory/
372,The Jungle Book,1967,934,12,https://letterboxd.com/film/the-jungle-book/
373,Star Wars: Episode II - Attack of the Clones,2002,933,12,https://letterboxd.com/film/star-wars-episode-ii-attack-of-the-clones/
374,Robin Hood,1973,930,12,https://letterboxd.com/film/robin-hood/
375,Friday the 13th Part III,1982,928,12,https://letterboxd.com/film/friday-the-13th-part-iii/
376,Ghostbusters: Frozen Empire,2024,926,12,https://letterboxd.com/film/ghostbusters-frozen-empire/
377,Star Wars: Episode I - The Phantom Menace,1999,926,12,https://letterboxd.com/film/star-wars-episode-i-the-phantom-menace/
378,War of the Worlds,2005,926,12,https://letterboxd.com/film/war-of-the-worlds/
379,A Nightmare on Elm Street 4: The Dream Master,1988,926,12,https://letterboxd.com/film/a-nightmare-on-elm-street-4-the-dream-master/
380,Monsters vs. Aliens,2009,926,12,https://letterboxd.com/film/monsters-vs-aliens/
381,Casper,1995,925,12,https://letterboxd.com/film/casper/
382,Talladega Nights: The Ballad of Ricky Bobby,2006,924,12,https://letterboxd.com/film/talladega-nights-the-ballad-of-ricky-bobby/
383,Transcendence,2014,921,12,https://letterboxd.com/film/transcendence/
384,Incredibles 2,2018,921,12,https://letterboxd.com/film/incredibles-2/
385,The Parent Trap,1998,921,12,https://letterboxd.com/film/the-parent-trap-1998/
386,21,2008,920,12,https://letterboxd.com/film/21/
387,Doctor Strange in the Multiverse of Madness,2022,920,12,https://letterboxd.com/film/doctor-strange-in-the-multiverse-of-madness/
388,Enchanted,2007,919,12,https://letterboxd.com/film/enchanted/
389,Beauty and the Beast,2017,918,12,https://letterboxd.com/film/beauty-and-the-beast-2017/
390,"The Chronicles of Narnia: The Lion, the Witch, and the Wardrobe",2005,917,12,https://letterboxd.com/film/the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe/
391,Solo: A Star Wars Story,2018,915,12,https://letterboxd.com/film/solo-a-star-wars-story/
392,Bolt,2008,914,12,https://letterboxd.com/film/bolt/
393,Ice Age: The Meltdown,2006,913,12,https://letterboxd.com/film/ice-age-the-meltdown/
394,Miss Congeniality,2000,913,12,https://letterboxd.com/film/miss-congeniality/
395,The Peanuts Movie,2015,910,12,https://letterboxd.com/film/the-peanuts-movie/
396,Flushed Away,2006,910,12,https://letterboxd.com/film/flushed-away/
397,Despicable Me 2,2013,910,12,https://letterboxd.com/film/despicable-me-2/
398,Final Destination 5,2011,909,12,https://letterboxd.com/film/final-destination-5/
399,Thor: The Dark World,2013,909,12,https://letterboxd.com/film/thor-the-dark-world/
400,Hot Tub Time Machine,2010,906,12,https://letterboxd.com/film/hot-tub-time-machine/
401,Ammonite,2020,905,12,https://letterboxd.com/film/ammonite/
402,The Amazing Spider-Man,2012,904,12,https://letterboxd.com/film/the-amazing-spider-man/
403,Black Widow,2021,904,12,https://letterboxd.com/film/black-widow-2021/
404,The Incredible Hulk,2008,903,12,https://letterboxd.com/film/the-incredible-hulk/
405,The Jungle Book,2016,903,12,https://letterboxd.com/film/the-jungle-book-2016/
406,The Hunger Games: Mockingjay Part 2,2015,903,13,https://letterboxd.com/film/the-hunger-games-mockingjay-part-2/
407,Maleficent,2014,903,12,https://letterboxd.com/film/maleficent/
408,Kim Possible Movie: So the Drama,2005,902,12,https://letterboxd.com/film/kim-possible-movie-so-the-drama/
409,Now You See Me,2013,901,12,https://letterboxd.com/film/now-you-see-me/
410,Tremors II: Aftershocks,1996,900,12,https://letterboxd.com/film/tremors-ii-aftershocks/
411,My Girl,1991,899,12,https://letterboxd.com/film/my-girl/
412,The Amazing Spider-Man 2,2014,894,12,https://letterboxd.com/film/the-amazing-spider-man-2/
413,Christopher Robin,2018,893,12,https://letterboxd.com/film/christopher-robin/
414,The Little Rascals,1994,893,12,https://letterboxd.com/film/the-little-rascals/
415,National Treasure: Book of Secrets,2007,892,12,https://letterboxd.com/film/national-treasure-book-of-secrets/
416,Indiana Jones and the Kingdom of the Crystal Skull,2008,889,12,https://letterboxd.com/film/indiana-jones-and-the-kingdom-of-the-crystal-skull/
417,The 40-Year-Old Virgin,2005,888,12,https://letterboxd.com/film/the-40-year-old-virgin/
418,Smart House,1999,887,12,https://letterboxd.com/film/smart-house/
419,Ice Age: Dawn of the Dinosaurs,2009,886,12,https://letterboxd.com/film/ice-age-dawn-of-the-dinosaurs/
420,Hotel Transylvania,2012,886,12,https://letterboxd.com/film/hotel-transylvania/
421,Iron Man 2,2010,885,12,https://letterboxd.com/film/iron-man-2/
422,Spy Kids,2001,885,12,https://letterboxd.com/film/spy-kids/
423,Trolls,2016,885,12,https://letterboxd.com/film/trolls/
424,Tinker Bell,2008,883,12,https://letterboxd.com/film/tinkerbell/
425,Lemonade Mouth,2011,883,12,https://letterboxd.com/film/lemonade-mouth/
426,The Day After Tomorrow,2004,882,12,https://letterboxd.com/film/the-day-after-tomorrow/
427,Ice Age,2002,882,12,https://letterboxd.com/film/ice-age/
428,Planet 51,2009,881,12,https://letterboxd.com/film/planet-51/
429,Harry Potter and the Chamber of Secrets,2002,878,12,https://letterboxd.com/film/harry-potter-and-the-chamber-of-secrets/
430,Fantastic Four,2005,878,12,https://letterboxd.com/film/fantastic-four-2005/
431,The Dictator,2012,874,12,https://letterboxd.com/film/the-dictator-2012/
432,Harry Potter and the Deathly Hallows: Part 1,2010,872,12,https://letterboxd.com/film/harry-potter-and-the-deathly-hallows-part-1/
433,Meet Dave,2008,872,12,https://letterboxd.com/film/meet-dave/
434,Cats & Dogs,2001,871,12,https://letterboxd.com/film/cats-dogs/
435,Kick-Ass 2,2013,871,12,https://letterboxd.com/film/kick-ass-2/
436,The Santa Clause 2,2002,870,12,https://letterboxd.com/film/the-santa-clause-2/
437,Return to Never Land,2002,868,12,https://letterboxd.com/film/return-to-never-land/
438,Small Soldiers,1998,867,12,https://letterboxd.com/film/small-soldiers/
439,Star Wars: The Rise of Skywalker,2019,867,12,https://letterboxd.com/film/star-wars-the-rise-of-skywalker/
440,World War Z,2013,867,13,https://letterboxd.com/film/world-war-z/
441,Tremors 3: Back to Perfection,2001,866,12,https://letterboxd.com/film/tremors-3-back-to-perfection/
442,Flamin' Hot,2023,866,12,https://letterboxd.com/film/flamin-hot/
443,Jurassic World: Rebirth,2025,865,12,https://letterboxd.com/film/jurassic-world-rebirth/
444,High School Musical,2006,861,12,https://letterboxd.com/film/high-school-musical/
445,High School Musical 3: Senior Year,2008,861,12,https://letterboxd.com/film/high-school-musical-3-senior-year/
446,High School Musical 2,2007,860,12,https://letterboxd.com/film/high-school-musical-2/
447,Zathura: A Space Adventure,2005,860,12,https://letterboxd.com/film/zathura-a-space-adventure/
448,Horton Hears a Who!,2008,859,12,https://letterboxd.com/film/horton-hears-a-who-2008/
449,Spider-Man 3,2007,858,12,https://letterboxd.com/film/spider-man-3/
450,Happy Feet Two,2011,857,12,https://letterboxd.com/film/happy-feet-two/
451,Monster House,2006,856,12,https://letterboxd.com/film/monster-house/
452,Shanghai Knights,2003,853,12,https://letterboxd.com/film/shanghai-knights/
453,The Santa Clause 3: The Escape Clause,2006,852,12,https://letterboxd.com/film/the-santa-clause-3-the-escape-clause/
454,Jungle Cruise,2020,852,12,https://letterboxd.com/film/jungle-cruise/
455,Hocus Pocus 2,2022,851,12,https://letterboxd.com/film/hocus-pocus-2/
456,Diary of a Wimpy Kid,2010,851,12,https://letterboxd.com/film/diary-of-a-wimpy-kid/
457,Looney Tunes: Back in Action,2003,850,12,https://letterboxd.com/film/looney-tunes-back-in-action/
458,This is the End,2013,850,12,https://letterboxd.com/film/this-is-the-end/
459,Shrek the Third,2007,849,12,https://letterboxd.com/film/shrek-the-third/
460,The Human Centipede (First Sequence),2009,848,12,https://letterboxd.com/film/the-human-centipede-first-sequence/
461,How to Lose a Guy in 10 Days,2003,848,12,https://letterboxd.com/film/how-to-lose-a-guy-in-10-days/
462,Rio,2011,846,12,https://letterboxd.com/film/rio-2011/
463,Lilo & Stitch 2: Stitch Has a Glitch,2005,844,12,https://letterboxd.com/film/lilo-stitch-2-stitch-has-a-glitch/
464,The Lorax,2012,841,12,https://letterboxd.com/film/the-lorax-2012/
465,Open Season,2006,839,12,https://letterboxd.com/film/open-season/
466,Cow Belles,2006,838,12,https://letterboxd.com/film/cow-belles/
467,The Nut Job,2014,838,12,https://letterboxd.com/film/the-nut-job/
468,Madagascar,2005,837,12,https://letterboxd.com/film/madagascar/
469,The Ant Bully,2006,836,12,https://letterboxd.com/film/the-ant-bully/
470,Battleship,2012,835,12,https://letterboxd.com/film/battleship/
471,Oz the Great and Powerful,2013,835,12,https://letterboxd.com/film/oz-the-great-and-powerful/
472,G-Force,2009,833,12,https://letterboxd.com/film/g-force/
473,Gnomeo and Juliet,2011,833,12,https://letterboxd.com/film/gnomeo-juliet/
474,Let it Shine,2012,829,12,https://letterboxd.com/film/let-it-shine/
475,Men in Black 2,2002,829,12,https://letterboxd.com/film/men-in-black-2/
476,Sing 2,2021,828,12,https://letterboxd.com/film/sing-2/
477,Jurassic World: Fallen Kingdom,2018,828,12,https://letterboxd.com/film/jurassic-world-fallen-kingdom/
478,Shark Tale,2004,828,12,https://letterboxd.com/film/shark-tale/
479,Leo,2023,828,12,https://letterboxd.com/film/leo-2023/
480,The Waterboy,1998,826,12,https://letterboxd.com/film/the-waterboy/
481,The Ultimate Christmas Present,2000,824,13,https://letterboxd.com/film/the-ultimate-christmas-present/
482,Cars 2,2011,824,12,https://letterboxd.com/film/cars-2/
483,Superman Returns,2006,823,12,https://letterboxd.com/film/superman-returns/
484,Despicable Me 3,2017,819,12,https://letterboxd.com/film/despicable-me-3/
485,The Game Plan,2007,818,12,https://letterboxd.com/film/the-game-plan/
486,Ghostbusters,2016,816,12,https://letterboxd.com/film/ghostbusters/
487,Diary of a Wimpy Kid: Rodrick Rules,2011,814,12,https://letterboxd.com/film/diary-of-a-wimpy-kid-rodrick-rules/
488,Home on the Range,2004,810,12,https://letterboxd.com/film/home-on-the-range/
489,Paul Blart: Mall Cop,2009,809,12,https://letterboxd.com/film/paul-blart-mall-cop/
490,Lady and the Tramp,2019,809,12,https://letterboxd.com/film/lady-and-the-tramp/
491,Transformers,2007,809,12,https://letterboxd.com/film/transformers/
492,Zenon: Z3,2004,808,12,https://letterboxd.com/film/zenon-z3/
493,Wendy Wu: Homecoming Warrior,2006,808,12,https://letterboxd.com/film/wendy-wu-homecoming-warrior/
494,Jurassic World: Dominion,2022,807,13,https://letterboxd.com/film/jurassic-world-dominion/
495,Tremors 4: The Legend Begins,2004,806,12,https://letterboxd.com/film/tremors-4-the-legend-begins/
496,Coyote Ugly,2000,805,12,https://letterboxd.com/film/coyote-ugly/
497,Divergent,2014,805,12,https://letterboxd.com/film/divergent/
498,Legally Blonde,2001,804,12,https://letterboxd.com/film/legally-blonde/
499,We're the Millers,2013,803,12,https://letterboxd.com/film/were-the-millers/
500,Ice Age: Continental Drift,2012,803,12,https://letterboxd.com/film/ice-age-continental-drift/
501,The Hunger Games: Mockingjay Part 1,2014,802,12,https://letterboxd.com/film/the-hunger-games-mockingjay-part-1/
502,Race to Witch Mountain,2009,802,12,https://letterboxd.com/film/race-to-witch-mountain/
503,Percy Jackson and the Olympians: The Lightning Thief,2010,799,12,https://letterboxd.com/film/percy-jackson-the-olympians-the-lightning-thief/
504,Alice in Wonderland,2010,798,12,https://letterboxd.com/film/alice-in-wonderland-2010/
505,Emilia Pérez,2023,798,12,https://letterboxd.com/film/emilia-perez/
506,Brother Bear,2003,796,12,https://letterboxd.com/film/brother-bear/
507,Sing,2016,794,12,https://letterboxd.com/film/sing-2016/
508,Teenage Mutant Ninja Turtles,2014,794,12,https://letterboxd.com/film/teenage-mutant-ninja-turtles-2014/
509,The Fault in Our Stars,2014,792,12,https://letterboxd.com/film/the-fault-in-our-stars/
510,The Final Destination,2009,792,12,https://letterboxd.com/film/the-final-destination/
511,Chicken Little,2005,792,13,https://letterboxd.com/film/chicken-little/
512,Lady and the Tramp II: Scamp's Adventure,2001,790,12,https://letterboxd.com/film/lady-and-the-tramp-ii-scamps-adventure/
513,Sharpay's Fabulous Adventure,2011,788,12,https://letterboxd.com/film/sharpays-fabulous-adventure/
514,Trolls Band Together,2023,787,12,https://letterboxd.com/film/trolls-band-together/
515,Transformers: Dark of the Moon,2011,786,12,https://letterboxd.com/film/transformers-dark-of-the-moon/
516,The Core,2003,786,12,https://letterboxd.com/film/the-core/
517,Descendants,2015,785,12,https://letterboxd.com/film/descendants-2015/
518,The Monuments Men,2014,785,12,https://letterboxd.com/film/the-monuments-men/
519,The Dog Who Saved Christmas,2009,784,12,https://letterboxd.com/film/the-dog-who-saved-christmas/
520,Wizards of Waverly Place: The Movie,2009,784,12,https://letterboxd.com/film/wizards-of-waverly-place-the-movie/
521,Parental Guidance,2012,780,12,https://letterboxd.com/film/parental-guidance-2012/
522,White House Down,2013,779,12,https://letterboxd.com/film/white-house-down/
523,Hotel for Dogs,2009,778,12,https://letterboxd.com/film/hotel-for-dogs/
524,Radio Rebel,2012,775,12,https://letterboxd.com/film/radio-rebel/
525,Dr. Dolittle 2,2001,775,12,https://letterboxd.com/film/dr-dolittle-2/
526,Spy Kids 2: Island of Lost Dreams,2002,775,12,https://letterboxd.com/film/spy-kids-2-island-of-lost-dreams/
527,Cats & Dogs: The Revenge of Kitty Galore,2010,775,14,https://letterboxd.com/film/cats-dogs-the-revenge-of-kitty-galore/
528,Red One,2024,774,12,https://letterboxd.com/film/red-one/
529,Camp Rock,2008,772,12,https://letterboxd.com/film/camp-rock/
530,Tinker Bell and the Lost Treasure,2009,770,12,https://letterboxd.com/film/tinker-bell-and-the-lost-treasure/
531,Suicide Squad,2016,770,12,https://letterboxd.com/film/suicide-squad-2016/
532,Diary of a Wimpy Kid: Dog Days,2012,770,12,https://letterboxd.com/film/diary-of-a-wimpy-kid-dog-days/
533,Transformers: Revenge of the Fallen,2009,770,12,https://letterboxd.com/film/transformers-revenge-of-the-fallen/
534,"Good Luck Charlie, It's Christmas!",2011,767,12,https://letterboxd.com/film/good-luck-charlie-its-christmas/
535,The Suite Life Movie,2011,766,12,https://letterboxd.com/film/the-suite-life-movie/
536,The Meg,2018,766,12,https://letterboxd.com/film/the-meg/
537,Open Season 2,2008,765,12,https://letterboxd.com/film/open-season-2/
538,Twilight,2008,765,12,https://letterboxd.com/film/twilight-2008/
539,Legally Blondes,2009,763,12,https://letterboxd.com/film/legally-blondes/
540,Volcano,1997,763,12,https://letterboxd.com/film/volcano/
541,Leroy and Stitch,2006,762,12,https://letterboxd.com/film/leroy-and-stitch/
542,Minions,2015,761,12,https://letterboxd.com/film/minions/
543,Transformers: Age of Extinction,2014,759,12,https://letterboxd.com/film/transformers-age-of-extinction/
544,Tooth Fairy,2010,759,12,https://letterboxd.com/film/tooth-fairy-2010/
545,Zack and Miri Make a Porno,2008,758,12,https://letterboxd.com/film/zack-and-miri-make-a-porno/
546,Robocop,2014,756,12,https://letterboxd.com/film/robocop-2014/
547,Mirror Mirror,2012,756,12,https://letterboxd.com/film/mirror-mirror-2012/
548,The Twilight Saga: Breaking Dawn - Part 2,2012,753,12,https://letterboxd.com/film/the-twilight-saga-breaking-dawn-part-2/
549,Cloud 9,2014,752,12,https://letterboxd.com/film/cloud-9-2014/
550,Girl vs. Monster,2012,751,12,https://letterboxd.com/film/girl-vs-monster/
551,Camp Rock 2: The Final Jam,2010,750,12,https://letterboxd.com/film/camp-rock-2-the-final-jam/
552,Batman & Robin,1997,747,12,https://letterboxd.com/film/batman-robin/
553,Zapped,2014,746,12,https://letterboxd.com/film/zapped-2014/
554,Rio 2,2014,746,12,https://letterboxd.com/film/rio-2/
555,Casper Meets Wendy,1998,746,12,https://letterboxd.com/film/casper-meets-wendy/
556,Princess Protection Program,2009,745,12,https://letterboxd.com/film/princess-protection-program/
557,Geek Charming,2011,744,12,https://letterboxd.com/film/geek-charming/
558,Teen Beach Movie,2013,742,12,https://letterboxd.com/film/teen-beach-movie/
559,The Boss Baby,2017,734,12,https://letterboxd.com/film/the-boss-baby/
560,Trolls World Tour,2020,733,12,https://letterboxd.com/film/trolls-world-tour/
561,Pitch Perfect,2012,733,12,https://letterboxd.com/film/pitch-perfect/
562,Tinker Bell and the Great Fairy Rescue,2010,733,12,https://letterboxd.com/film/tinker-bell-and-the-great-fairy-rescue/
563,How to Build a Better Boy,2014,730,12,https://letterboxd.com/film/how-to-build-a-better-boy/
564,Beverly Hills Chihuahua,2008,729,12,https://letterboxd.com/film/beverly-hills-chihuahua/
565,Grown Ups,2010,727,12,https://letterboxd.com/film/grown-ups/
566,Hop,2011,726,12,https://letterboxd.com/film/hop/
567,Secret of the Wings,2012,725,12,https://letterboxd.com/film/secret-of-the-wings/
568,Pixels,2015,725,12,https://letterboxd.com/film/pixels-2015/
569,Bad Hair Day,2015,724,12,https://letterboxd.com/film/bad-hair-day/
570,The Little Mermaid II: Return to the Sea,2000,724,12,https://letterboxd.com/film/the-little-mermaid-ii-return-to-the-sea/
571,Fireheart,2022,716,12,https://letterboxd.com/film/fireheart/
572,Dadnapped,2009,715,12,https://letterboxd.com/film/dadnapped/
573,Ride Along,2014,715,12,https://letterboxd.com/film/ride-along/
574,Bedtime Stories,2008,714,12,https://letterboxd.com/film/bedtime-stories/
575,Monte Carlo,2011,711,12,https://letterboxd.com/film/monte-carlo/
576,The Pirate Fairy,2014,710,12,https://letterboxd.com/film/the-pirate-fairy/
577,The Twilight Saga: Breaking Dawn Part 1,2011,709,12,https://letterboxd.com/film/the-twilight-saga-breaking-dawn-part-1/
578,Spy Kids 3-D: Game Over,2003,706,12,https://letterboxd.com/film/spy-kids-3-d-game-over/
579,Snow Buddies,2008,703,12,https://letterboxd.com/film/snow-buddies/
580,Dr. Dolittle: Tail to the Chief,2008,703,12,https://letterboxd.com/film/dr-dolittle-tail-to-the-chief/
581,Blades of Glory,2006,703,12,https://letterboxd.com/film/blades-of-glory/
582,Space Buddies,2009,702,12,https://letterboxd.com/film/space-buddies/
583,Zookeeper,2011,700,12,https://letterboxd.com/film/zookeeper/
584,Twitches Too,2007,696,12,https://letterboxd.com/film/twitches-too/
585,Beverly Hills Chihuahua 2,2011,690,12,https://letterboxd.com/film/beverly-hills-chihuahua-2/
586,Frenemies,2012,690,12,https://letterboxd.com/film/frenemies/
587,Teen Beach 2,2015,689,12,https://letterboxd.com/film/teen-beach-2/
588,Escape from Planet Earth,2013,688,12,https://letterboxd.com/film/escape-from-planet-earth/
589,Twitches,2005,687,12,https://letterboxd.com/film/twitches/
590,The Boss Baby: Family Business,2021,685,12,https://letterboxd.com/film/the-boss-baby-family-business/
591,Grown Ups 2,2013,678,12,https://letterboxd.com/film/grown-ups-2/
592,Ramona and Beezus,2010,676,12,https://letterboxd.com/film/ramona-and-beezus/
593,Tremors: A Cold Day in Hell,2018,675,12,https://letterboxd.com/film/tremors-a-cold-day-in-hell/
594,Avalon High,2010,673,12,https://letterboxd.com/film/avalon-high/
595,Epic Movie,2007,672,12,https://letterboxd.com/film/epic-movie/
596,Percy Jackson: Sea of Monsters,2013,671,12,https://letterboxd.com/film/percy-jackson-sea-of-monsters/
597,Santa Buddies,2009,662,12,https://letterboxd.com/film/santa-buddies/
598,Spellbound,2024,653,12,https://letterboxd.com/film/spellbound-2024/
599,Tooth Fairy 2,2012,651,12,https://letterboxd.com/film/tooth-fairy-2/
600,Pitch Perfect 2,2015,651,12,https://letterboxd.com/film/pitch-perfect-2/
601,"Legally Blonde 2: Red, White & Blonde",2003,650,12,https://letterboxd.com/film/legally-blonde-2-red-white-blonde/
602,After Earth,2013,646,12,https://letterboxd.com/film/after-earth/
603,Clueless,1995,646,12,https://letterboxd.com/film/clueless/
604,The DUFF,2015,641,12,https://letterboxd.com/film/the-duff/
605,The Last Airbender,2010,636,12,https://letterboxd.com/film/the-last-airbender/
606,Jack and Jill,2011,606,12,https://letterboxd.com/film/jack-and-jill/
